userid,campaignid,timestamp,mediatype,adtype,city,state,age,campaign_area,campaign_category,activity
30a81012-56b9-4b24-b610-6edc3f022c70,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,txt,popup,Montpelier,NY,38,NY,gas,clicked
888d8071-336a-4656-8315-266d729fa273,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,swf,banner,Trenton,NM,29,NM,food,impression
831ac733-f4aa-47ed-884e-bdd349af8207,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,popup,Jefferson City,OH,22,OH,tech,clicked
e219b423-4ef2-41dc-aa31-1a0f80071460,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,img,banner,Bismarck,NY,43,NY,tech,impression
ccc7c88a-4753-402e-806f-6af94b13a929,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,txt,popup,Columbia,NH,60,NH,tech,impression
75a0a696-ef8b-4ec9-9ed7-af46e2b27305,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Harrisburg,MO,52,MO,car,impression
57f28f81-908f-4de5-b5b0-af5a3eab1358,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,embedded,Atlanta,IN,46,IN,car,impression
08efc05f-e648-4132-b48f-0b8b64a9faae,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,popup,Jefferson City,NV,30,NV,car,impression
20c09b6e-f271-4658-bc6a-f4d00d975e86,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,popup,Little Rock,HI,60,HI,coffee,hover
16f6595e-5d15-4c31-ba3e-8d1b0b80f093,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,txt,embedded,Bismarck,UT,53,UT,retail,impression
5f74c038-59cf-4a4c-9ee7-fdc1d9f872a2,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,txt,embedded,Trenton,AZ,31,AZ,misc,clicked
1c500e1a-e68e-49bc-a1e3-f6e7bf8fba7e,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,txt,popup,Montgomery,LA,28,LA,retail,hover
7f08ab83-0341-412d-aa9a-d653968088de,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,swf,popup,Topeka,CO,24,CO,food,impression
aa31ca51-bcd4-48d1-bd2b-e320774611e5,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,embedded,Charleston,OR,27,OR,gas,hover
0f16537f-5c14-483d-9787-fc22f50ed50d,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,popup,Salt Lake City,IL,31,IL,misc,impression
2d6c9316-a852-46e8-b0c8-fad552d1ed31,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,popup,Jefferson City,ID,58,ID,retail,impression
2161bf2c-803e-4441-8859-9313da007918,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Hartford,NJ,30,NJ,retail,hover
8bf46f4c-3af3-4578-b267-ff4ce7fda313,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Baton Rouge,NC,40,NC,retail,clicked
af00f940-d7ff-4fc1-9dc2-15f1fd6f5acb,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,txt,popup,Frankfort,MA,25,MA,misc,hover
66646087-dd8f-4e99-8316-932ca7a82011,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,banner,Bismarck,VT,53,VT,gas,impression
948fe65d-d8aa-4b43-8272-1bdf7affd89a,c1d8a759-829d-4152-922c-27019868ec07,1493640000,txt,popup,Jefferson City,ME,46,ME,coffee,impression
ed3def0d-289d-4101-b4f1-0ca9d2a27bf1,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,swf,popup,Nashville,NV,31,NV,gas,impression
c32ed22b-3491-4caf-8d24-2a2630cce334,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,img,banner,Harrisburg,NM,59,NM,retail,impression
04079e42-d59e-4129-afdc-8a252fa8913a,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,banner,Concord,RI,28,RI,car,impression
2161bf2c-803e-4441-8859-9313da007918,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,popup,Saint Paul,WA,30,WA,gas,hover
cea58d89-7862-46df-a9f5-d4a7165cd3d4,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,swf,banner,Atlanta,ME,24,ME,retail,impression
4060b103-561c-4299-b191-e7fdb4ca6f8b,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,banner,Topeka,WV,41,WV,car,impression
a96abe7b-ace3-470a-b4b5-0e5c99dbcadd,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,txt,popup,Charleston,AL,33,AL,retail,hover
82783670-2d72-4734-85bf-5e823cef8d6f,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,swf,popup,Nashville,GA,32,GA,gas,clicked
05cd7246-1241-4c29-9f80-0bd6511f1f2e,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,popup,Raleigh,FL,52,FL,tech,hover
607b84ac-775e-4877-8a2e-29d4e2b35107,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,embedded,Montgomery,IN,35,IN,car,impression
e30eff11-ef60-4b41-8c50-9e336af6d9fa,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,txt,banner,Oklahoma City,NY,57,NY,gas,impression
84ceb97d-7bc0-4ccd-99b8-d7d88829c3f7,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,txt,embedded,Jefferson City,OR,25,OR,misc,hover
ccc7c88a-4753-402e-806f-6af94b13a929,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,txt,popup,Lansing,UT,60,UT,gas,impression
831ac733-f4aa-47ed-884e-bdd349af8207,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,swf,banner,Trenton,KY,22,KY,retail,impression
1e361a28-25b8-4c32-a440-a4b062991d6e,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Pierre,MT,27,MT,gas,impression
399c92ea-f1e4-42be-a2e2-eb548a45602e,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,swf,popup,Columbia,AR,31,AR,gas,impression
57f28f81-908f-4de5-b5b0-af5a3eab1358,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,txt,popup,Bismarck,MA,46,MA,food,hover
c32ed22b-3491-4caf-8d24-2a2630cce334,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,swf,banner,Richmond,WI,59,WI,misc,impression
85a2e5f1-d6a5-4fb6-9a3a-59c0eafc0862,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,banner,Austin,WV,24,WV,misc,impression
13ba681b-8cb2-42e1-8153-ff8f1ab280c2,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Oklahoma City,GA,31,GA,car,clicked
8d1ac6e3-725a-4acb-8261-ca830bd30596,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,swf,banner,Concord,CT,24,CT,car,impression
271f76d7-5931-447b-9ace-dc7ee1c420ce,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,img,banner,Lincoln,PA,52,PA,food,impression
c32ed22b-3491-4caf-8d24-2a2630cce334,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,txt,banner,Austin,PA,59,PA,food,impression
f5678622-0e93-4fe6-a2c8-64d72f1def28,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,img,embedded,Raleigh,TN,29,TN,car,clicked
a7f9a046-596b-420c-bc5b-c1bf2023ee41,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,swf,banner,Bismarck,VT,40,VT,food,impression
95d6a0ee-f00a-475e-b85f-c918139bab00,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,popup,Little Rock,CA,37,CA,misc,clicked
e219b423-4ef2-41dc-aa31-1a0f80071460,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,banner,Saint Paul,IA,43,IA,tech,impression
0d1eac1a-b6de-412a-8325-d1ee3aaa0caf,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,swf,banner,Jefferson City,NM,58,NM,car,impression
e1d49d50-df77-46af-8d6b-99dc9d6b7230,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,banner,Concord,OK,45,OK,retail,impression
7cc790a4-c050-4e22-a9dd-3cb7572617a6,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,swf,popup,Dover,NJ,24,NJ,car,hover
b91dc1e4-2a12-4007-880c-de482a2d710a,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,swf,banner,Nashville,VT,38,VT,tech,impression
ffcf67e9-31ee-4fb6-953e-226d73169474,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,img,popup,Saint Paul,MA,53,MA,car,hover
b5a3368c-2d56-4e80-8444-0432f2167cef,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,swf,popup,Oklahoma City,KY,61,KY,car,impression
60a9c35a-85e7-4d78-920d-cc1a35814c9a,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,txt,popup,Denver,IL,61,IL,misc,impression
2d717479-a55a-4452-b573-c55a3d9a1ddc,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Raleigh,NY,26,NY,retail,clicked
f8480d49-9fae-442e-95bc-4967ef75c4d5,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,txt,popup,Oklahoma City,SD,20,SD,misc,impression
22aab48b-e95f-42ee-879c-878dec1bd0d1,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,swf,popup,Montgomery,NY,56,NY,food,clicked
b91dc1e4-2a12-4007-880c-de482a2d710a,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,swf,banner,Concord,CO,38,CO,gas,impression
14751b31-0d74-4769-8b31-41b85b630b4d,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,img,popup,Lincoln,MS,53,MS,tech,impression
6dddba07-06e3-49c4-931a-73ad304fda0f,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,popup,Madison,NJ,33,NJ,retail,hover
f4e0116c-7716-4026-ae91-7f1103372551,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,txt,banner,Atlanta,FL,20,FL,retail,hover
d7816d8e-299d-46df-af15-000b4abab513,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Trenton,LA,30,LA,food,hover
2bb21ca1-14b9-4c26-9448-6e4301454f99,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,popup,Raleigh,NJ,44,NJ,food,impression
14751b31-0d74-4769-8b31-41b85b630b4d,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,txt,popup,Sacramento,MI,53,MI,misc,hover
c534750a-1e2d-4f37-9630-252857d64e74,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,embedded,Boise,NJ,40,NJ,car,hover
07797b1c-50ae-436a-862d-44af9169b2c3,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,img,popup,Albany,CA,37,CA,food,clicked
85a2e5f1-d6a5-4fb6-9a3a-59c0eafc0862,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,swf,popup,Augusta,IL,24,IL,tech,impression
74324fc9-dc46-46a4-a65c-b80687c38844,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,popup,Santa Fe,LA,40,LA,retail,hover
7cc790a4-c050-4e22-a9dd-3cb7572617a6,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,swf,banner,Richmond,NY,24,NY,food,clicked
e32ab438-f4c1-4386-9340-f99279e0dbc0,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,swf,banner,Montpelier,NJ,35,NJ,car,impression
95d6a0ee-f00a-475e-b85f-c918139bab00,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,popup,Baton Rouge,NJ,37,NJ,tech,hover
712015e4-cdbc-4e36-80d6-b0a357654f94,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,banner,Montpelier,VT,36,VT,retail,impression
f640d2dd-1665-43f1-97ff-14721233c495,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,swf,banner,Cheyenne,CT,49,CT,retail,impression
cea58d89-7862-46df-a9f5-d4a7165cd3d4,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,banner,Augusta,NJ,24,NJ,coffee,hover
30a81012-56b9-4b24-b610-6edc3f022c70,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,txt,banner,Frankfort,NV,38,NV,gas,impression
74324fc9-dc46-46a4-a65c-b80687c38844,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,swf,popup,Augusta,WA,40,WA,retail,hover
2161bf2c-803e-4441-8859-9313da007918,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,embedded,Nashville,AZ,30,AZ,misc,clicked
577e790c-5c23-4795-a304-a4372d448b44,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Nashville,FL,25,FL,car,hover
82783670-2d72-4734-85bf-5e823cef8d6f,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,embedded,Oklahoma City,CA,32,CA,car,clicked
633148d1-89aa-47e9-8e5a-90378fb94e93,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,popup,Albany,NY,36,NY,misc,clicked
90e8cc83-7572-4c43-8546-3c1b437fc3bb,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Juneau,ID,48,ID,gas,impression
e30eff11-ef60-4b41-8c50-9e336af6d9fa,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,swf,banner,Denver,ND,57,ND,misc,impression
e6138b6d-b922-45b9-9ff8-4eb117d37ff9,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,img,popup,Atlanta,NM,47,NM,retail,impression
90e8cc83-7572-4c43-8546-3c1b437fc3bb,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,txt,popup,Frankfort,UT,48,UT,car,impression
af00f940-d7ff-4fc1-9dc2-15f1fd6f5acb,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,swf,banner,Austin,WV,25,WV,food,impression
552d82a1-572e-4e99-afd7-576ebd635b09,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,swf,banner,Boise,ND,38,ND,misc,impression
64891445-664b-4238-9875-09af91a4695a,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,popup,Concord,NY,36,NY,retail,clicked
cea58d89-7862-46df-a9f5-d4a7165cd3d4,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,popup,Atlanta,AZ,24,AZ,tech,clicked
22aab48b-e95f-42ee-879c-878dec1bd0d1,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,banner,Topeka,OR,56,OR,retail,hover
ab9a0803-9470-44ed-912a-aa599c368b89,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,popup,Hartford,TX,33,TX,misc,clicked
2591ccc3-d783-49a8-abd0-e9d54625fe24,c1d8a759-829d-4152-922c-27019868ec07,1493640000,img,popup,Montgomery,NJ,28,NJ,coffee,hover
08efc05f-e648-4132-b48f-0b8b64a9faae,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,txt,popup,Jackson,WA,30,WA,food,hover
192d526f-2fae-455a-9f49-03b805a6f308,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,swf,popup,Sacramento,UT,31,UT,food,impression
0a5dca4a-532f-45e2-9776-c1dbbf7f76d9,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,swf,popup,Trenton,WI,32,WI,car,impression
0f16537f-5c14-483d-9787-fc22f50ed50d,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,banner,Annapolis,LA,31,LA,tech,hover
36a04cc0-26ee-462f-b8a5-aafe9ac0d2dd,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,swf,banner,Austin,NM,60,NM,gas,impression
607b84ac-775e-4877-8a2e-29d4e2b35107,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,txt,popup,Jefferson City,GA,35,GA,food,clicked
26942931-2d1a-4ac3-89b5-4ddafb721a87,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,banner,Oklahoma City,LA,32,LA,tech,hover
f42b5a30-567d-4f87-bff2-0c2580bc73b6,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,popup,Oklahoma City,NM,38,NM,coffee,impression
4060b103-561c-4299-b191-e7fdb4ca6f8b,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,popup,Concord,HI,41,HI,tech,hover
dd2e2251-687b-4de8-8e89-b2dea5386bf1,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,swf,popup,Boston,SD,54,SD,misc,impression
faa4fb7d-43bc-4e30-9de4-c6f1f619bfca,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,banner,Nashville,ME,37,ME,gas,impression
af00f940-d7ff-4fc1-9dc2-15f1fd6f5acb,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,swf,popup,Boston,OK,25,OK,retail,impression
6a038fc8-9744-4c87-9a48-38a64e280861,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,embedded,Boston,LA,47,LA,misc,hover
8d25f49b-9fbb-4148-aece-6766a4d73c68,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,popup,Jackson,OR,56,OR,food,hover
fc314d5e-6645-49f2-b480-4154d03bcca2,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Salem,NY,26,NY,gas,clicked
5b0da88e-307d-41d3-970f-df4e240b3c7c,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,txt,embedded,Saint Paul,NM,35,NM,food,impression
13ba681b-8cb2-42e1-8153-ff8f1ab280c2,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,embedded,Concord,AZ,31,AZ,car,clicked
588b57a3-a750-4b9e-8f61-6f39f5855560,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,popup,Oklahoma City,NE,61,NE,car,impression
f8480d49-9fae-442e-95bc-4967ef75c4d5,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,swf,embedded,Olympia,MO,20,MO,tech,impression
332a394b-1232-4660-b38a-66d5227475f8,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,popup,Richmond,KS,25,KS,food,hover
399c92ea-f1e4-42be-a2e2-eb548a45602e,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,popup,Denver,AL,31,AL,gas,hover
5f74c038-59cf-4a4c-9ee7-fdc1d9f872a2,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,banner,Santa Fe,MI,31,MI,car,hover
a46fe533-b45f-4ff6-890c-43c6165de497,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,banner,Albany,ID,62,ID,retail,impression
e30eff11-ef60-4b41-8c50-9e336af6d9fa,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,popup,Baton Rouge,NE,57,NE,retail,impression
f42b5a30-567d-4f87-bff2-0c2580bc73b6,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Little Rock,MA,38,MA,retail,hover
ff50936f-171a-4d48-bdf1-6b69f0f4e784,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,embedded,Jefferson City,KS,32,KS,gas,hover
04079e42-d59e-4129-afdc-8a252fa8913a,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,banner,Salem,ME,28,ME,misc,impression
e3cab911-f372-4d3a-8fdf-8e9ee7080f2c,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,txt,popup,Pierre,FL,25,FL,retail,hover
83938392-156a-4fca-98ca-c05e77b7ba59,c1d8a759-829d-4152-922c-27019868ec07,1493640000,img,banner,Bismarck,FL,26,FL,coffee,hover
82783670-2d72-4734-85bf-5e823cef8d6f,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,banner,Sacramento,MN,32,MN,misc,impression
83938392-156a-4fca-98ca-c05e77b7ba59,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,swf,popup,Atlanta,WI,26,WI,tech,impression
3be5617e-b9db-42ba-ae10-5bed7727ca24,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,swf,banner,Tallahassee,AK,57,AK,retail,impression
32ce5545-bb84-4929-8223-1c853ac56551,b32618f1-e5dc-4f32-8e1c-afcb2fd4966b,1493640000,swf,banner,Austin,KS,31,KS,misc,hover
99ca7c74-66dc-47fb-990a-aeda6b3bd751,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,swf,popup,Salem,WY,59,WY,tech,impression
13ba681b-8cb2-42e1-8153-ff8f1ab280c2,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,banner,Jefferson City,UT,31,UT,retail,impression
d50a6b4c-e412-49c8-be1d-7a20ddadae52,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,swf,popup,Jackson,MD,58,MD,retail,impression
26942931-2d1a-4ac3-89b5-4ddafb721a87,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,banner,Raleigh,NY,32,NY,car,clicked
0182fd74-2c56-4a58-913b-00d9bd5deda3,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,popup,Salt Lake City,NM,47,NM,retail,impression
ea5b292a-bc1d-4085-80ff-f18ae36d5657,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Jackson,IA,50,IA,gas,impression
7f08ab83-0341-412d-aa9a-d653968088de,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,swf,popup,Pierre,OR,24,OR,retail,hover
ef30edf3-0f05-48be-9a62-8572f50701ea,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,swf,banner,Salt Lake City,VT,39,VT,food,impression
e219b423-4ef2-41dc-aa31-1a0f80071460,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,swf,banner,Denver,ND,43,ND,misc,impression
449636b9-3fe4-422a-87dd-d61de15b468a,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,popup,Madison,TN,29,TN,tech,clicked
3fc9802d-4b9d-4d7b-ba6b-f6a5058e8adc,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,txt,embedded,Harrisburg,GA,60,GA,retail,clicked
6e754b2a-a004-4d33-a237-4c18b0f3fdd9,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,popup,Lincoln,OH,28,OH,tech,clicked
74324fc9-dc46-46a4-a65c-b80687c38844,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,swf,banner,Montpelier,IL,40,IL,retail,impression
26942931-2d1a-4ac3-89b5-4ddafb721a87,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,txt,banner,Hartford,MI,32,MI,food,hover
64891445-664b-4238-9875-09af91a4695a,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,popup,Cheyenne,ND,36,ND,gas,impression
b5885c8e-5c31-4817-9e5e-8780ed62af60,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,txt,banner,Richmond,UT,58,UT,retail,impression
4060b103-561c-4299-b191-e7fdb4ca6f8b,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,banner,Little Rock,AL,41,AL,tech,hover
363642f1-5726-49e4-aca8-77a594537fe4,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,swf,popup,Charleston,DE,54,DE,retail,impression
27e7f48e-8d16-4630-9905-e77303e5abc7,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,popup,Dover,FL,31,FL,retail,hover
455276ae-143a-415b-afec-8f9960328d0f,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,swf,popup,Raleigh,IA,51,IA,gas,impression
9649cc2d-86ee-42a2-bd4f-dc10ad9f99a4,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,embedded,Concord,OH,58,OH,retail,clicked
44863814-9f1b-46a8-8d9b-40dd57ba3327,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,swf,embedded,Carson City,VA,51,VA,car,impression
ff50936f-171a-4d48-bdf1-6b69f0f4e784,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,swf,banner,Saint Paul,VA,32,VA,car,impression
b5885c8e-5c31-4817-9e5e-8780ed62af60,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,txt,popup,Raleigh,WV,58,WV,coffee,impression
c9bdcdb1-1a8f-46a0-b69b-9df6ea912ed8,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,img,popup,Topeka,FL,27,FL,retail,hover
2bb21ca1-14b9-4c26-9448-6e4301454f99,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,popup,Richmond,NM,44,NM,retail,impression
9afb7e62-0d98-4ddc-9353-c5a9fa3fab0c,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Annapolis,AZ,35,AZ,retail,clicked
9afb7e62-0d98-4ddc-9353-c5a9fa3fab0c,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,popup,Salt Lake City,WY,35,WY,gas,impression
552d82a1-572e-4e99-afd7-576ebd635b09,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,popup,Bismarck,KS,38,KS,retail,hover
0182fd74-2c56-4a58-913b-00d9bd5deda3,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Frankfort,KS,47,KS,gas,hover
99ca7c74-66dc-47fb-990a-aeda6b3bd751,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,popup,Annapolis,TN,59,TN,tech,clicked
948fe65d-d8aa-4b43-8272-1bdf7affd89a,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,embedded,Trenton,OH,46,OH,retail,clicked
779c5be0-9e0e-419a-811e-56ef1b3a31ee,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,swf,popup,Madison,AK,42,AK,car,impression
8d1ac6e3-725a-4acb-8261-ca830bd30596,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Frankfort,IL,24,IL,food,impression
96680250-063a-44a7-a779-e92bf6969535,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,swf,popup,Baton Rouge,SC,40,SC,retail,impression
f9447859-bee7-4b57-9c0c-65fc369d48dc,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,embedded,Salem,NY,58,NY,car,clicked
26942931-2d1a-4ac3-89b5-4ddafb721a87,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,embedded,Pierre,GA,32,GA,gas,clicked
5ca8e623-717c-4b94-b32d-99012c71354f,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,popup,Indianapolis,AZ,46,AZ,car,clicked
83938392-156a-4fca-98ca-c05e77b7ba59,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,banner,Pierre,MS,26,MS,retail,impression
